stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
2133,W8AV#352,W 8 AV@W 35 ST,,25.853873,-80.298338,,,,
2134,W8AV#372,W 8 AV@W 37 ST,,25.855821,-80.298389,,,,
2135,W8AV#391,W 8 AV@W 39 ST,,25.85685,-80.298414,,,,
2136,W8AV#402,W 8 AV@W 40 PL,,25.858934,-80.29848,,,,
2137,W8AV#412,W 8 AV@# 4183,,25.860115,-80.298531,,,,
2138,W8AV#441,W 8 AV@W 44 PL,,25.862208,-80.298555,,,,
2139,W8AV#481,W 8 AV@W 48 ST,,25.865432,-80.298664,,,,
2140,W8AV#682,W 8 AV@W 68 ST,,25.884826,-80.299477,,,,
2141,W8AV#702,W 8 AV@W 70 PL,,25.88703,-80.299604,,,,
2142,W8AV#722,W 8 AV@W 72 PL,,25.888768,-80.299679,,,,
2143,W8AV#752,W 8 AV@W 75 ST,,25.890982,-80.299778,,,,
2144,W8AV#772,W 8 AV@W 77 ST,,25.89293,-80.299856,,,,
2145,W8AV#792,W 8 AV@W 79 ST,,25.894452,-80.299942,,,,
2146,W8AV#812,W 8 AV@W 81 ST,,25.896322,-80.300003,,,,
2147,W8AV#841,W 8 AV@W 84 ST,,25.898506,-80.300087,,,,
2148,W8AV#844,W 8 AV@W 84 ST,,25.898305,-80.30024,,,,
2149,W8AV#813,W 8 AV@W 81 PL,,25.89669,-80.300134,,,,
2150,W8AV#793,W 8 AV@W 79 ST,,25.894568,-80.300046,,,,
2151,W8AV#774,W 8 AV@W 77 ST,,25.892292,-80.299939,,,,
2152,W8AV#753,W 8 AV@W 75 ST,,25.890908,-80.299859,,,,
2153,W8AV#723,W 8 AV@W 72 PL,,25.888848,-80.299786,,,,
2154,W8AV#703,W 8 AV@W 70 PL,,25.886607,-80.299697,,,,
2155,W8AV#683,W 8 AV@W 68 ST,,25.884699,-80.29963,,,,
2156,W8AV#483,W 8 AV@W 48 ST,,25.865925,-80.298884,,,,
2157,W8AV#444,W 8 AV@W 44 PL,,25.861976,-80.298767,,,,
2158,W8AV#424,W 8 AV@# 4200,,25.860142,-80.298719,,,,
2159,W8AV#403,W 8 AV@W 40 PL,,25.85902,-80.29868,,,,
2160,W8AV#394,W 8 AV@W 39 ST,,25.856706,-80.298638,,,,
2161,W8AV#374,W 8 AV@W 37 ST,,25.854899,-80.298545,,,,
2162,W8AV#354,W 8 AV@W 35 ST,,25.853072,-80.298521,,,,
2163,W8AV#334,W 8 AV@W 33 ST,,25.851207,-80.298462,,,,
2164,W8AV#314,W 8 AV@W 31 ST,,25.849589,-80.29842,,,,
2165,W8AV#274,W 8 AV@W 27 ST,,25.845865,-80.298296,,,,
2166,W8AV#253,W 8 AV@W 25 ST,,25.844524,-80.298254,,,,
2167,W8AV#223,W 8 AV@# 2200,,25.841858,-80.298167,,,,
2168,W8AV#203,W 8 AV@W 20 ST,,25.840078,-80.298128,,,,
2169,W12V#232,W 12 AV@W 23 ST,,25.842884,-80.306072,,,,
2170,W12V#261,W 12 AV@W 26 ST,,25.845112,-80.30612,,,,
2171,W12V#272,W 12 AV@W 27 ST,,25.846357,-80.306161,,,,
2173,W12V#301,W 12 AV@W 30 ST,,25.848386,-80.306238,,,,
2174,W12V#321,W 12 AV@W 32 ST,,25.850581,-80.306279,,,,
2175,W12V#331,W 12 AV@W 33 PL,,25.852214,-80.306339,,,,
2176,W12V#352,W 12 AV@W 35 ST,,25.853834,-80.306337,,,,
2177,W12V#371,W 12 AV@W 37 ST,,25.854929,-80.306398,,,,
2178,W12V#401,W 12 AV@W 40 PL,,25.857653,-80.306505,,,,
2179,W12V#422,W 12 AV@W 42 ST,,25.860141,-80.306523,,,,
2180,W12V#442,W 12 AV@W 44 PL,,25.862884,-80.306626,,,,
2181,W12V#462,W 12 AV@W 46 ST,,25.864391,-80.306649,,,,
2182,W12V#501,W 12 AV@W 50 ST,,25.867457,-80.306739,,,,
2183,W12V#512,W 12 AV@W 51 PL,,25.869364,-80.306787,,,,
2184,W12V#542,W 12 AV@W 54 ST,,25.872034,-80.306912,,,,
2185,W12V#562,W 12 AV@W 56 ST,,25.874087,-80.306998,,,,
2186,W12V#582,W 12 AV@W 58 ST,,25.875302,-80.307052,,,,
2187,W12V60S2,W 12 AV@W 60 ST,,25.877604,-80.307159,,,,
2188,W12V#631,W 12 AV@W 63 ST,,25.880513,-80.307288,,,,
2189,W12V#662,W 12 AV@W 66 ST,,25.883525,-80.30742,,,,
2190,W12V#682,W 12 AV@W 68 ST,,25.884902,-80.307476,,,,
2191,W12V#702,W 12 AV@W 70 PL,,25.886521,-80.307592,,,,
2192,W12V#742,W 12 AV@W 74 ST,,25.890128,-80.307717,,,,
2193,W12V#761,W 12 AV@W 76 ST,,25.891072,-80.30775,,,,
2194,W12V#781,W 12 AV@W 78 ST,,25.892844,-80.307869,,,,
2195,W12V#841,W 12 AV@W 84 ST,,25.89774,-80.30806,,,,
2196,W12V#844,W 12 AV@W 84 ST,,25.897723,-80.308269,,,,
2197,W12V#793,W 12 AV@W 79 ST,,25.894895,-80.308145,,,,
2198,W12V#783,W 12 AV@W 78 ST,,25.893227,-80.308062,,,,
2200,W12V#714,W 12 AV@W 71 ST,,25.886895,-80.307778,,,,
2201,W12V#694,W 12 AV@W 69 ST,,25.88546,-80.307693,,,,
2202,W12V#684,W 12 AV@W 68 ST,,25.88359,-80.307637,,,,
2203,W12V#644,W 12 AV@W 64 TE,,25.880839,-80.307542,,,,
2204,W12V60T3,W 12 AV@W 60 TE,,25.878696,-80.307442,,,,
2205,W12V60S3,W 12 AV@W 60 ST,,25.877205,-80.307387,,,,
2206,W12V#584,W 12 AV@W 58 ST,,25.874751,-80.30727,,,,
2207,W12V#554,W 12 AV@W 55 ST,,25.872199,-80.307154,,,,
2208,W12V51P3,W 12 AV@W 51 PL,,25.869335,-80.30703,,,,
2209,W12V#504,W 12 AV@W 50 ST,,25.867614,-80.306949,,,,
2210,W12V#464,W 12 AV@#4650,,25.864669,-80.306902,,,,
2211,W12V#443,W 12 AV@W 44 PL,,25.862698,-80.306845,,,,
2212,W12V#424,W 12 AV@W 42 ST,,25.85976,-80.306767,,,,
2213,W12V#393,W 12 AV@W 39 TE,,25.857297,-80.306691,,,,
2214,W12V#373,W 12 AV@W 37 ST,,25.855463,-80.306644,,,,
2215,W12V#343,W 12 AV@W 34 ST,,25.852709,-80.306571,,,,
2216,W12V#314,W 12 AV@W 31 ST,,25.849562,-80.306458,,,,
2217,W12V#293,W 12 AV@W 29 ST,,25.848444,-80.306419,,,,
2218,W12V#284,W 12 AV@W 28 ST,,25.846853,-80.306385,,,,
2219,W12V#264,W 12 AV@W 26 PL,,25.845449,-80.306331,,,,
2220,W12V#254,W 12 AV@W 25 ST,,25.84394,-80.306294,,,,
2221,W12V#233,W 12 AV@W 23 ST,,25.842656,-80.306254,,,,
2222,W16V#301,W 16 AV@OP # 3000,,25.848856,-80.314269,,,,
2223,W16V#321,W 16 AV@W 32 PL,,25.850494,-80.314309,,,,
2224,W16V#341,W 16 AV@W 34 PL,,25.85279,-80.314354,,,,
2225,W16V#371,W 16 AV@W 37 ST,,25.855082,-80.314416,,,,
2226,W16V#391,W 16 AV@W 39 PL,,25.857206,-80.314497,,,,
2227,W16V#422,W 16 AV@W 42 ST,,25.86,-80.314564,,,,
2228,W16V#441,W 16 AV@W 44 PL,,25.862106,-80.314637,,,,
2229,W16V#442,W 16 AV@W 44 PL,,25.862853,-80.314643,,,,
2230,W16V#462,W 16 AV@W 46 ST,,25.864551,-80.314731,,,,
2231,W16V#511,W 16 AV@5100 BLOCK,,25.868749,-80.31451,,,,
2232,W16V#541,W 16 AV@W 54 ST,,25.871324,-80.31493,,,,
2233,W16V#562,W 16 AV@W 56 ST,,25.873614,-80.315007,,,,
2234,W16V#581,W 16 AV@W 58 ST,,25.875016,-80.315109,,,,
2235,W16V60S4,W 16 AV@W 60 ST,,25.876646,-80.315354,,,,
2236,W16V#563,W 16 AV@W 56 ST,,25.873893,-80.315216,,,,
2237,W16V#543,W 16 AV@W 54 ST,,25.871587,-80.31511,,,,
2238,W16V#534,W 16 AV@W 53 ST,,25.869205,-80.314949,,,,
2239,W16V#503,W 16 AV@5000 BLOCK,,25.868183,-80.314628,,,,
2240,W16V#463,W 16 AV@W 46 ST,,25.864171,-80.314896,,,,
2241,W16V#443,W 16 AV@W 44 PL,,25.862747,-80.31486,,,,
2242,W16V#423,W 16 AV@W 42 ST,,25.859912,-80.314768,,,,
2243,W16V#394,W 16 AV@W 39 PL,,25.857203,-80.31469,,,,
2244,W16V#374,W 16 AV@W 37 ST,,25.854946,-80.314632,,,,
2245,W16V#343,W 16 AV@W 34 PL,,25.853087,-80.314596,,,,
2246,W16V#324,W 16 AV@W 32 PL,,25.850714,-80.314514,,,,
2247,W16V#304,W 16 AV@# 3050,,25.849455,-80.314472,,,,
2248,W18V#621,W 18 AV@W 62 ST,,25.879086,-80.319321,,,,
2249,W18V#641,W 18 AV@W 64 ST,,25.881407,-80.319437,,,,
2250,W18V#661,W 18 AV@W 66 PL,,25.882955,-80.319514,,,,
2251,W18V#664,W 18 AV@W 66 PL,,25.88312,-80.319603,,,,
2252,W18V#643,W 18 AV@W 64 ST,,25.881634,-80.319555,,,,
2253,W18V#624,W 18 AV@W 62 ST,,25.878849,-80.319437,,,,
2254,W18V60S3,W 18 AV@W 60 ST,,25.877726,-80.31939,,,,
2255,W24V#522,W 24 AV@W 52 ST,,25.870482,-80.330964,,,,
2256,W24V#562,W 24 AV@W 56 ST,,25.873607,-80.331087,,,,
2257,W24V60S1,W 24 AV@W 60 ST,,25.876137,-80.331217,,,,
2258,W24V60S4,W 24 AV@W 60 ST,,25.876238,-80.331362,,,,
2259,W24V#563,W 24 AV@W 56 ST,,25.873695,-80.331298,,,,
2260,W24V#523,W 24 AV@W 52 ST,,25.870199,-80.331118,,,,
2261,W28V#763,W 28 AV@W 76 ST,,25.891807,-80.340024,,,,
2262,W28V#713,W 28 AV@W 71 ST,,25.887322,-80.339823,,,,
2263,W28V#684,W 28 AV@W 68 ST,,25.883777,-80.33969,,,,
2271,W28V60S2,W 28 AV@W 60 ST,,25.877908,-80.339227,,,,
2272,W28V#681,W 28 AV@W 68 ST,,25.883518,-80.339466,,,,
2273,W28V#712,W 28 AV@W 71 PL,,25.887442,-80.339637,,,,
2274,W28V#762,W 28 AV@W 76 ST,,25.891854,-80.339829,,,,
2275,D36SOKE7,NW 36 ST@OKEECHOBEE RD,,25.808598,-80.259709,,,,
2276,HIAD##55,HIALEAH DR@SE 5 AV,,25.822898,-80.271436,,,,
2277,HIAD##65,HIALEAH DR@SE 6 AV,,25.822913,-80.269471,,,,
2278,HIAD##76,HIALEAH DR@SE 7 AV,,25.822981,-80.26693,,,,
2279,HIAD##86,HIALEAH DR@SE 8 AV,,25.823062,-80.264714,,,,
2280,HIAD##96,HIALEAH DR@SE 9 AV,,25.823165,-80.262735,,,,
2281,HIAD#105,HIALEAH DR@SE 10 AV,,25.823189,-80.261391,,,,
2282,HIAD#106,HIALEAH DR@SE 10 CT,,25.823256,-80.259209,,,,
2283,D54S36V8,NW 54 ST@NW 36 AV,,25.823587,-80.255012,,,,
2284,HIAD#127,HIALEAH DR@E 12 AV,,25.823554,-80.256684,,,,
2285,HIAD#108,HIALEAH DR@E 10 CT,,25.823416,-80.260374,,,,
2286,HIAD##97,HIALEAH DR@E 9 AV,,25.82332,-80.26298,,,,
2287,HIAD##88,HIALEAH DR@E 8 AV,,25.823284,-80.265594,,,,
2288,HIAD##78,HIALEAH DR@E 7 AV,,25.823226,-80.267361,,,,
2289,HIADSUF7,HIALEAH DR@SUFFOLK AV,,25.823151,-80.269821,,,,
2290,HIAD##58,HIALEAH DR@E 5 AV,,25.823093,-80.271518,,,,
2293,E3STPAL6,E 3 ST@PALM AV,,25.824415,-80.281033,,,,
2294,E3ST##16,E 3 ST@E 1 AV,,25.824447,-80.27913,,,,
2295,E9ST##26,E 9 ST@E 2 AV,,25.829986,-80.277043,,,,
2296,E9ST##36,E 9 ST@E 3 AV,,25.83004,-80.275402,,,,
2297,E9ST##45,E 9 ST@E 4 AV,,25.830081,-80.273787,,,,
2298,E9ST##56,E 9 ST@E 5 AV,,25.830163,-80.27141,,,,
2299,E9ST##66,E 9 ST@E 6 AV,,25.830265,-80.26929,,,,
2300,E9ST##76,E 9 ST@E 7 AV,,25.830401,-80.267313,,,,
2301,E9ST##95,E 9 ST@E 9 AV,,25.830528,-80.263278,,,,
2302,E9ST#106,E 9 ST@E 10 AV,,25.83057,-80.261087,,,,
2303,E9ST#115,E 9 ST@E 11 AV,,25.830622,-80.259493,,,,
2304,E9ST#128,E 9 ST@E 12 AV,,25.830828,-80.258245,,,,
2305,E9ST#118,E 9 ST@E 11 AV,,25.830774,-80.25974,,,,
2306,E9ST#107,E 9 ST@E 10 AV,,25.830742,-80.261191,,,,
2307,E9ST##98,E 9 ST@E 9 AV,,25.830651,-80.263518,,,,
2308,E9ST##77,E 9 ST@E 7 AV,,25.830547,-80.267295,,,,
2309,E9ST##67,E 9 ST@E 6 AV,,25.830409,-80.26934,,,,
2310,E9ST##58,E 9 ST@E 5 AV,,25.830305,-80.271744,,,,
2311,E9ST##48,E 9 ST@E 4 AV,,25.830212,-80.274247,,,,
2312,E9ST##38,E 9 ST@E 3 AV,,25.830165,-80.275808,,,,
2313,E9ST##27,E 9 ST@E 2 AV,,25.830112,-80.277449,,,,
2314,E9ST##17,E 9 ST@E 1 AV,,25.830053,-80.279448,,,,
2315,W18S##86,W 18 ST@W 8 AV,,25.837935,-80.297578,,,,
2316,W18S#666,W 18 ST@# 660,,25.837938,-80.295208,,,,
2317,W18S#566,W 18 ST@# 562,,25.837929,-80.293173,,,,
2318,W18S##45,W 18 ST@W 4 AV,,25.837936,-80.290723,,,,
2319,W18S##48,W 18 ST@W 4 AV,,25.838082,-80.290565,,,,
2320,W18S#548,W 18 ST@# 545,,25.838104,-80.292856,,,,
2321,W18S#658,W 18 ST@# 651,,25.838106,-80.29532,,,,
2322,W18S##87,W 18 ST@W 8 AV,,25.838112,-80.297789,,,,
2325,E21S##36,E 21 ST@E 3 AV,,25.840914,-80.275802,,,,
2326,W21S##26,W 21 ST@W 2 AV,,25.840641,-80.285476,,,,
2327,W21S##16,W 21 ST@W 1 AV,,25.840682,-80.283801,,,,
2328,W21SPAL5,W 21 ST@PALM AV,,25.840748,-80.282353,,,,
2329,E21S##48,E 21 ST@E 4 AV,,25.841167,-80.274645,,,,
2330,E21S##38,E 21 ST@E 3 AV,,25.841125,-80.276401,,,,
2331,E21S##17,E 21 ST@E 1 AV,,25.840985,-80.279805,,,,
2332,W21SPAL8,W 21 ST@PALM AV,,25.840896,-80.282456,,,,
2333,W21S##18,W 21 ST@W 1 AV,,25.840857,-80.284404,,,,
2334,W21S##37,W 21 ST@W 3 AV,,25.840754,-80.287927,,,,
2335,E25S##46,E 25 ST@E 4 AV,,25.844576,-80.273107,,,,
2336,E25S##65,E 25 ST@E 6 AV,,25.844684,-80.270408,,,,
2337,E25S##75,E 25 ST@E 7 AV,,25.844734,-80.268387,,,,
2338,E25S##86,E 25 ST@E 8 AV,,25.845146,-80.265715,,,,
2339,E25S##95,E 25 ST@E 9 AV,,25.845195,-80.264271,,,,
2340,E25S#106,E 25 ST@E 10 AV,,25.845303,-80.261225,,,,
2341,MTRORAIS,E 25 ST@E 11 AV,,25.84533,-80.259907,,,,
2342,E25S#108,E 25 ST@E 10 AV,,25.845469,-80.262583,,,,
2343,E25S##97,E 25 ST@E 9 AV,,25.845438,-80.264028,,,,
2344,E25S##88,E 25 ST@E 8 AV,,25.84529,-80.266705,,,,
2345,E25S##78,E 25 ST@E 7 AV,,25.844963,-80.268672,,,,
2346,E25S##68,E 25 ST@E 6 AV,,25.844928,-80.270471,,,,
2347,E25S##57,E 25 ST@E 5 AV,,25.844891,-80.271946,,,,
2348,W29S#146,W 29 ST@W 14 AV,,25.847916,-80.309957,,,,
2349,W29S#125,W 29 ST@W 12 AV,,25.847902,-80.307587,,,,
2350,W29S#116,W 29 ST@W 11 AV,,25.847897,-80.304015,,,,
2351,W29S##96,W 29 ST@W 9 AV,,25.847909,-80.300027,,,,
2352,W29S##85,W 29 ST@W 8 AV,,25.84791,-80.298641,,,,
2353,W29S##76,W 29 ST@W 7 AV,,25.847932,-80.295831,,,,
2354,W29S##55,W 29 ST@W 5 AV,,25.847937,-80.292571,,,,
2355,W29S##46,W 29 ST@W 4 AV,,25.847978,-80.289812,,,,
2356,W29S##36,W 29 ST@W 3 CT,,25.848025,-80.288676,,,,
2357,W29S##25,W 29 ST@W 2 AV,,25.848102,-80.28647,,,,
2358,W29SPAL5,W 29 ST@PALM AV,,25.848235,-80.283048,,,,
2359,W29SPAL8,W 29 ST@PALM AV,,25.848362,-80.283136,,,,
2360,W29S##27,W 29 ST@W 2 AV,,25.848244,-80.286076,,,,
2361,W29S##47,W 29 ST@W 4 AV,,25.848106,-80.289973,,,,
2362,W29S##67,W 29 ST@W 6 AV,,25.848107,-80.293989,,,,
2363,W29S08V7,W 29 ST@W 8 AV,,25.848077,-80.298049,,,,
2364,W29S##97,W 29 ST@W 9 AV,,25.848064,-80.300116,,,,
2365,W29S#107,W 29 ST@W 10 AV,,25.848072,-80.302065,,,,
2366,W29S#118,W 29 ST@W 11 AV,,25.848064,-80.304791,,,,
2367,W29S#128,W 29 ST@W 12 AV,,25.848059,-80.306839,,,,
2368,W29S#147,W 29 ST@W 14 AV,,25.848063,-80.309886,,,,
2370,E32SPAL6,E 32 ST@PALM AV,,25.85113,-80.280399,,,,
2371,E32S##25,E 32 ST@E 2 AV,,25.851217,-80.278738,,,,
2372,E32S##45,E 32 ST@E 4 AV,,25.851351,-80.274804,,,,
2373,W49S#196,W 49 ST@W 19 CT,,25.86648,-80.320964,,,,
2374,W49S#166,W 49 ST@W 16 AV,,25.866465,-80.314366,,,,
2375,W49S#146,W 49 ST@W 14 LN,,25.866482,-80.311923,,,,
2376,W49S#136,W 49 ST@W 13 LN,,25.866463,-80.309307,,,,
2377,W49S#126,W 49 ST@W 12 AV,,25.866518,-80.306058,,,,
2378,W49S#105,W 49 ST@W 10 AV,,25.866511,-80.303651,,,,
2379,W49S##96,W 49 ST@# 950 (APPROX),,25.866516,-80.300703,,,,
2380,W49S##86,W 49 ST@W 8 AV,,25.866527,-80.297034,,,,
2381,W49S##66,W 49 ST@W 6 AV,,25.866526,-80.294646,,,,
2382,W49S#M66,W 49 ST@W 6 AV,,25.86653,-80.293473,,,,
2383,W49S##35,W 49 ST@W 3 LA,,25.866578,-80.290109,,,,
2384,W49S##26,W 49 ST@W 2 AV,,25.866697,-80.286357,,,,
2385,E49SPAL6,E 49 ST@PALM AV,,25.86682,-80.282404,,,,
2386,E49S##26,E 49 ST@E 2 AV,,25.866925,-80.278594,,,,
2387,E49S##45,E 49 ST@E 4 AV,,25.867036,-80.274916,,,,
2388,E49S##56,E 49 ST@E 5 AV,,25.867098,-80.272297,,,,
2389,E49S##66,E 49 ST@E 6 AV,,25.867136,-80.270406,,,,
2390,E49S##86,E 49 ST@E 8 AV,,25.867214,-80.266334,,,,
2391,E49S#105,E 49 ST@E 10 AV,,25.867298,-80.263154,,,,
2392,E49S#108,E 49 ST@E 10 AV,,25.867468,-80.263292,,,,
2393,E49S##88,E 49 ST@E 8 AV,,25.867412,-80.267203,,,,
2394,E49S##67,E 49 ST@E 6 AV,,25.867348,-80.270509,,,,
2395,E49S##58,E 49 ST@E 5 AV,,25.867316,-80.272934,,,,
2396,E49S##47,E 49 ST@E 4 AV,,25.867275,-80.274406,,,,
2397,E49S##28,E 49 ST@E 2 AV,,25.867128,-80.279063,,,,
2398,W49S##17,W 49 ST@W 1 AV,,25.866962,-80.284408,,,,
2399,W49S##27,W 49 ST@W 2 AV,,25.866891,-80.286475,,,,
2400,W49S##37,W 49 ST@W 3 AV,,25.866818,-80.288573,,,,
2401,W49S##47,W 49 ST@E 4 AV,,25.866774,-80.290529,,,,
2402,W49S##48,W 49 ST@W 4 AV,,25.866778,-80.291599,,,,
2403,W49S##68,W 49 ST@W 6 AV,,25.866775,-80.295251,,,,
2404,W49S##77,W 49 ST@# 775(5),,25.866772,-80.297121,,,,
2405,W49S##98,W 49 ST@# 901,,25.866754,-80.301588,,,,
2406,W49S#108,W 49 ST@W 10 AV,,25.866762,-80.303706,,,,
2407,W49S#128,W 49 ST@W 12 AV,,25.866725,-80.307589,,,,
2408,W49S#137,W 49 ST@W 13 LA,,25.866725,-80.309623,,,,
2409,W49S#148,W 49 ST@W 14 LA,,25.866721,-80.312464,,,,
2410,W49S#168,W 49 ST@W 16 AV,,25.866725,-80.315362,,,,
2411,D55S36V6,NW 55 ST@NW 36 AV,,25.824137,-80.255064,,,,
2412,D58S36V7,NW 58 ST@NW 36 AV,,25.827204,-80.25552,,,,
2413,W60S#286,W 60 ST@W 28 AV,,25.876947,-80.33862,,,,
2414,W60S#266,W 60 ST@W 26 AV,,25.876966,-80.334931,,,,
2415,W60S#246,W 60 ST@W 24 PL,,25.876949,-80.332502,,,,
2416,W60S#165,W 60 ST@W 16 AV,,25.876972,-80.315726,,,,
2417,W60S#168,W 60 ST@W 16 AV,,25.877102,-80.31564,,,,
2418,W60S#187,W 60 ST@W 18 AV,,25.877069,-80.318893,,,,
2419,W60S#248,W 60 ST@W 24 AV,,25.877084,-80.331637,,,,
2420,W60S#258,W 60 ST@# 2501 (APPROX),,25.877059,-80.3349,,,,
2421,W60S#287,W 60 ST@W 28 AV,,25.877055,-80.338902,,,,
2422,W65S##26,W 65 ST@W 2 AV,,25.881274,-80.286656,,,,
2423,W65S##16,W 65 ST@W 1 AV,,25.881338,-80.284907,,,,
2424,E65S##55,E 65 ST@E 5 AV,,25.881589,-80.273464,,,,
2425,E65S##66,E 65 ST@E 6 AV,,25.881666,-80.270944,,,,
2427,E65S##78,E 65 ST@E 7 AV,,25.881918,-80.26976,,,,
2428,E65S##57,E 65 ST@E 5 AV,,25.88181,-80.272747,,,,
2429,W65S##17,W 65 ST@W 1 AV,,25.881505,-80.284619,,,,
2430,W65S##27,W 65 ST@W 2 AV,,25.881442,-80.286879,,,,
2432,W68S#175,W 68 ST@W 17 CT,,25.883985,-80.318807,,,,
2433,W68S#176,W 68 ST@W 17 CT,,25.884008,-80.317343,,,,
2434,W68S#166,W 68 ST@W 16 AV,,25.884088,-80.315222,,,,
2435,W68S#145,W 68 ST@W 14 AV,,25.884082,-80.311787,,,,
2436,W68S#135,W 68 ST@W 13 AV,,25.884092,-80.310449,,,,
2437,W68S#125,W 68 ST@W 12 AV,,25.884081,-80.308479,,,,
2438,W68S#115,W 68 ST@W 11 AV,,25.884094,-80.305639,,,,
2439,W68S##96,W 68 ST@W 9 AV,,25.884098,-80.301585,,,,
2440,W68S##98,W 68 ST@W 9 AV,,25.884255,-80.301805,,,,
2441,W68S#117,W 68 ST@W 11 AV,,25.884266,-80.305254,,,,
2442,W68S#128,W 68 ST@W 12 AV,,25.884252,-80.308004,,,,
2443,W68S#138,W 68 ST@W 13 AV,,25.884253,-80.310336,,,,
2444,W68S#148,W 68 ST@W 14 AV,,25.884247,-80.312469,,,,
2445,W68S#168,W 68 ST@W 16 AV,,25.884245,-80.316005,,,,
2446,W68S#177,W 68 ST@W 17 CT,,25.884202,-80.318464,,,,
2447,W68S#197,W 68 ST@W 19 CT,,25.88422,-80.321642,,,,
2448,W78P##46,W 78 PL@W 4 AV,,25.893884,-80.290771,,,,
2449,W78R##25,W 78 RD@W 2 CT,,25.894677,-80.288978,,,,
2450,W84S##96,W 84 ST@# 940,,25.898585,-80.302678,,,,
2451,W84S##85,W 84 ST@W 8 AV,,25.898611,-80.300451,,,,
2452,W84S##66,W 84 ST@W 6 AV,,25.898604,-80.295917,,,,
2453,W84S##45,W 84 ST@# 460,,25.898582,-80.293785,,,,
2459,D103#792,NW 103 ST@NW 79 AV,,25.867463,-80.326053,,,,
2460,D103#802,NW 103 ST@NW 80 AV,,25.868278,-80.327273,,,,
2461,D103#807,NW 103 ST@NW 80 CT,,25.869175,-80.329211,,,,
2463,D103#825,NW 103 ST@NW 82 AV,,25.869227,-80.331238,,,,
2464,D103#803,NW 103 ST@NW 80 CT,,25.869104,-80.329648,,,,
2465,D103#815,NW 103 ST@NW 81 AV,,25.869229,-80.330814,,,,
2466,D103#793,NW 103 ST@NW 79 AV,,25.867259,-80.326011,,,,
2467,D103#775,NW 103 ST@NW 77 AV,,25.866611,-80.324,,,,
2493,WSHA##64,WASHINGTON AV@NE 6 ST,,25.475065,-80.476394,,,,
2494,WSHA##43,WASHINGTON AV@NE 4 ST,,25.473626,-80.476376,,,,
2495,WSHA##23,WASHINGTON AV@NE 2 ST,,25.471753,-80.476353,,,,
2496,WSHA##21,WASHINGTON AV@NE 2 ST,,25.471541,-80.476191,,,,
2497,WSHA##41,WASHINGTON AV@NE 4 ST,,25.473396,-80.476206,,,,
2498,KRMV#113,KROME AV@NW 11 ST,,25.480895,-80.477561,,,,
2499,KRMV##94,KROME AV@NW 9 ST,,25.478057,-80.477523,,,,
2500,KRMV##91,KROME AV@NE 9 CT,,25.478868,-80.477347,,,,
2501,KRMV#112,KROME AV@NE 11 ST,,25.481049,-80.477366,,,,
2502,D6AV##84,NW 6 AV@NW 8 ST,,25.476716,-80.485674,,,,
2503,D6AV##63,NW 6 AV@NW 6 ST,,25.475622,-80.485649,,,,
2504,D6AV#H43,NW 6 AV@NW 4 ST,,25.473873,-80.485611,,,,
2505,D6AV#H23,NW 6 AV@NW 2 ST,,25.471762,-80.485576,,,,
2506,D6AVMWD3,NW 6 AV@W MOWRY DR,,25.470354,-80.485545,,,,
2507,C6AVMWD4,SW 6 AV@W MOWRY DR,,25.469235,-80.485543,,,,
2508,C6AV##23,SW 6 AV@SW 2 ST,,25.468138,-80.4855,,,,
2509,C6AV##44,SW 6 AV@SW 4 ST,,25.465835,-80.485491,,,,
2510,C6AV##63,SW 6 AV@SW 6 ST,,25.46434,-80.485456,,,,
2511,C6AVLUC2,SW 6 AV@LUCY ST (SW 8 ST),,25.462698,-80.485326,,,,
2512,C6AV##61,SW 6 AV@SW 6 ST,,25.464041,-80.485333,,,,
2513,C6AV##41,SW 6 AV@SW 4 ST,,25.46586,-80.485376,,,,
2514,C6AV##21,SW 6 AV@SW 2 ST,,25.467832,-80.485376,,,,
2515,C6AVMWD1,SW 6 AV@W MOWRY DR,,25.469491,-80.485438,,,,
2516,D6AVMWD2,NW 6 AV@W MOWRY DR,,25.470253,-80.485467,,,,
2517,D6AV##21,NW 6 AV@NW 2 ST,,25.471502,-80.485483,,,,
2518,D6AV#H42,NW 6 AV@NW 4 ST,,25.473581,-80.485535,,,,
2519,D6AV##61,NW 6 AV@NW 6 ST,,25.475164,-80.485553,,,,
2520,D6AV##81,NW 6 AV@NW 8 ST,,25.47667,-80.48556,,,,
2521,C14V##24,SW 14 AV@# 250,,25.46736,-80.493611,,,,
2522,C14V##44,SW 14 AV@SW 4 ST,,25.465626,-80.493565,,,,
2523,C14V##64,SW 14 AV@SW 6 ST,,25.46398,-80.493555,,,,
2524,C14VLUC3,SW 14 AV@LUCY ST (SW 8 ST),,25.462593,-80.493555,,,,
2525,C14V##61,SW 14 AV@SW 6 ST,,25.464097,-80.493465,,,,
2526,C14V##41,SW 14 AV@SW 4 ST,,25.465907,-80.493465,,,,
2527,C14V##22,SW 14 AV@OP # 250,,25.467568,-80.493525,,,,
2528,C14VMWD1,SW 14 AV@W MOWRY DR,,25.469251,-80.49355,,,,
2529,C1573103,SW 157 AV@31000 BLOCK,,25.479799,-80.444864,,,,
